id,sid,time
12646,10710,53986
12646,10611,53993
10245,10910,54004
11038,10910,54004
11517,10710,54005
10245,10911,54011
11038,10810,54011
18335,10910,54011
11517,10611,54012
15532,10910,54012
17811,10910,54012
19886,10910,54014
18335,10811,54018
14358,10710,54019
15778,10910,54021
19886,10911,54022
19948,10710,54023
10897,10910,54024
19205,10910,54024
14358,10611,54025
13209,10710,54031
10897,10811,54032
19205,10810,54033
10781,10910,54036
15753,10710,54036
14744,10910,54037
13209,10611,54039
19205,10710,54040
15753,10810,54043
12900,10710,54045
18443,10910,54045
14744,10911,54046
18325,10710,54051
19202,10910,54052
10894,10710,54053
14744,10811,54054
18443,10911,54054
18325,10811,54059
19895,10910,54060
19202,10811,54061
19635,10710,54061
10894,10610,54062
14744,10711,54062
10615,10910,54063
19473,10710,54063
17865,10910,54067
13544,10710,54069
14744,10611,54069
19202,10711,54069
19635,10611,54069
18050,10910,54070
19473,10711,54071
17446,10710,54072
17865,10810,54076
10807,10910,54077
17196,10910,54077
13544,10611,54078
17446,10811,54080
19625,10910,54083
17865,10710,54084
19684,10910,54086
10807,10810,54087
17196,10810,54087
17446,10911,54088
16983,10910,54090
17865,10610,54092
16017,10910,54093
13741,10910,54094
17196,10710,54095
14435,10910,54096
19684,10811,54097
13450,10710,54101
11275,10910,54102
17292,10910,54102
14962,10910,54103
19689,10910,54104
13741,10810,54105
14435,10810,54108
13615,10910,54109
14256,10910,54109
13741,10710,54113
11275,10810,54114
15352,10910,54114
17292,10911,54114
14962,10810,54115
19689,10811,54116
14435,10710,54117
17733,10910,54117
18320,10710,54117
17886,10910,54120
19259,10910,54120
13741,10610,54121
17495,10710,54121
13615,10810,54122
14256,10810,54122
17292,10811,54122
11275,10710,54123
16369,10910,54123
14962,10710,54124
19689,10711,54124
12577,10910,54125
15352,10811,54127
17100,10910,54127
17916,10910,54127
10479,10910,54128
17733,10810,54129
13860,10910,54130
15922,10710,54130
15738,10710,54131
17292,10711,54131
13936,10910,54133
17886,10911,54133
19259,10810,54133
12023,10710,54134
14962,10610,54134
15626,10710,54135
16102,10710,54137
12577,10810,54138
17733,10711,54138
16157,10910,54139
18151,10910,54139
14213,10910,54140
14777,10710,54140
17100,10810,54140
17916,10810,54140
19054,10910,54140
10409,10910,54141
15922,10610,54141
15738,10610,54142
17886,10811,54142
19259,10710,54142
18071,10910,54143
18330,10910,54143
12570,10910,54144
12094,10710,54145
13746,10910,54145
12023,10610,54146
12577,10710,54147
13613,10710,54147
13936,10810,54147
19034,10910,54147
13019,10710,54149
16102,10610,54149
17100,10711,54150
17623,10710,54151
17886,10711,54151
19588,10910,54151
13642,10910,54152
14777,10610,54152
15306,10910,54152
16157,10810,54152
